FIPS_STATE,INSURANCE,FIPS_COUNTY,AGECAT2,AGECAT6,RACECAT,SEXCAT,DEMENTIACAT,atc,bene_cnt,inc_cnt,prev_cnt,covid_cnt,mort_cnt
31,2,45,1,3,,,3,,40,,,,
31,2,45,1,4,,,1,,48,,11,,
31,2,45,1,4,,,2,,48,,,,
31,2,45,1,4,,,3,,48,,,,
31,2,45,1,5,,,1,,37,,,,
31,2,45,1,5,,,2,,37,,,,
31,2,45,1,5,,,3,,37,,,,
31,2,47,0,0,,,1,,64,,,,
31,2,47,0,0,,,2,,64,,,,
31,2,47,0,0,,,3,,64,,,,
31,2,47,1,1,,,1,,45,,,,
31,2,47,1,1,,,2,,45,,,,
31,2,47,1,1,,,3,,45,,,,
31,2,47,1,2,,,1,,69,,,,
31,2,47,1,2,,,2,,69,,,,
31,2,47,1,2,,,3,,69,,,,
31,2,47,1,3,,,1,,80,,,,
31,2,47,1,3,,,2,,80,,,,
31,2,47,1,3,,,3,,80,,,,
31,2,47,1,4,,,1,,77,,13,,
31,2,47,1,4,,,2,,77,,,,
31,2,47,1,4,,,3,,77,,,,
31,2,47,1,5,,,1,,71,,12,,
31,2,47,1,5,,,2,,71,,,,
31,2,47,1,5,,,3,,71,,,,
31,2,49,0,0,,,1,,,,,,
31,2,49,0,0,,,2,,,,,,
31,2,49,0,0,,,3,,,,,,
31,2,49,1,1,,,1,,,,,,
31,2,49,1,1,,,2,,,,,,
31,2,49,1,1,,,3,,,,,,
31,2,49,1,2,,,1,,,,,,
31,2,49,1,2,,,2,,,,,,
31,2,49,1,2,,,3,,,,,,
31,2,49,1,3,,,1,,,,,,
31,2,49,1,3,,,2,,,,,,
31,2,49,1,3,,,3,,,,,,
31,2,49,1,4,,,1,,,,,,
31,2,49,1,4,,,2,,,,,,
31,2,49,1,4,,,3,,,,,,
31,2,49,1,5,,,1,,,,,,
31,2,49,1,5,,,2,,,,,,
31,2,49,1,5,,,3,,,,,,
31,2,51,0,0,,,1,,79,,,,
31,2,51,0,0,,,2,,79,,,,
31,2,51,0,0,,,3,,79,,,,
31,2,51,1,1,,,1,,133,,,,
31,2,51,1,1,,,2,,133,,,,
31,2,51,1,1,,,3,,133,,,,
31,2,51,1,2,,,1,,146,,,,
31,2,51,1,2,,,2,,146,,,,
31,2,51,1,2,,,3,,146,,,,
31,2,51,1,3,,,1,,141,,,,
31,2,51,1,3,,,2,,141,,,,
31,2,51,1,3,,,3,,141,,,,
31,2,51,1,4,,,1,,96,,,,
31,2,51,1,4,,,2,,96,,,,
31,2,51,1,4,,,3,,96,,,,
31,2,51,1,5,,,1,,89,,21,,
31,2,51,1,5,,,2,,89,,,,
31,2,51,1,5,,,3,,89,,,,
31,2,53,0,0,,,1,,349,,,,
31,2,53,0,0,,,2,,349,,,,
31,2,53,0,0,,,3,,349,,,,
31,2,53,1,1,,,1,,374,,,,
31,2,53,1,1,,,2,,374,,,,
31,2,53,1,1,,,3,,374,,,,
31,2,53,1,2,,,1,,359,,15,,
31,2,53,1,2,,,2,,359,,,,
31,2,53,1,2,,,3,,359,,,,
31,2,53,1,3,,,1,,290,,29,,
31,2,53,1,3,,,2,,290,,12,,
31,2,53,1,3,,,3,,290,16,19,,
31,2,53,1,4,,,1,,245,,31,,
31,2,53,1,4,,,2,,245,,20,,
31,2,53,1,4,,,3,,245,11,22,,
31,2,53,1,5,,,1,,219,16,54,,16
31,2,53,1,5,,,2,,219,11,24,,
31,2,53,1,5,,,3,,219,16,20,,
31,2,55,0,0,,,1,,4936,26,96,,
31,2,55,0,0,,,2,,4936,28,62,,
31,2,55,0,0,,,3,,4936,86,230,18,
31,2,55,1,1,,,1,,6401,35,114,,
31,2,55,1,1,,,2,,6401,42,71,,
31,2,55,1,1,,,3,,6401,58,149,16,
31,2,55,1,2,,,1,,6933,57,206,,25
31,2,55,1,2,,,2,,6933,44,192,,
31,2,55,1,2,,,3,,6933,100,237,15,
31,2,55,1,3,,,1,,5189,114,396,55,66
31,2,55,1,3,,,2,,5189,43,251,11,
31,2,55,1,3,,,3,,5189,131,261,19,
31,2,55,1,4,,,1,,3685,139,511,68,110
31,2,55,1,4,,,2,,3685,54,182,16,17
31,2,55,1,4,,,3,,3685,128,235,17,17
31,2,55,1,5,,,1,,3926,234,964,134,292
31,2,55,1,5,,,2,,3926,88,179,12,29
31,2,55,1,5,,,3,,3926,200,366,29,47
31,2,57,0,0,,,1,,,,,,
31,2,57,0,0,,,2,,,,,,
31,2,57,0,0,,,3,,,,,,
31,2,57,1,1,,,1,,,,,,
31,2,57,1,1,,,2,,,,,,
31,2,57,1,1,,,3,,,,,,
31,2,57,1,2,,,1,,,,,,
31,2,57,1,2,,,2,,,,,,
31,2,57,1,2,,,3,,,,,,
31,2,57,1,3,,,1,,,,,,
31,2,57,1,3,,,2,,,,,,
31,2,57,1,3,,,3,,,,,,
31,2,57,1,4,,,1,,,,,,
31,2,57,1,4,,,2,,,,,,
31,2,57,1,4,,,3,,,,,,
31,2,57,1,5,,,1,,,,,,
31,2,57,1,5,,,2,,,,,,
31,2,57,1,5,,,3,,,,,,
31,2,59,0,0,,,1,,15,,,,
31,2,59,0,0,,,2,,15,,,,
31,2,59,0,0,,,3,,15,,,,
31,2,59,1,1,,,1,,11,,,,
31,2,59,1,1,,,2,,11,,,,
31,2,59,1,1,,,3,,11,,,,
31,2,59,1,2,,,1,,15,,,,
31,2,59,1,2,,,2,,15,,,,
31,2,59,1,2,,,3,,15,,,,
31,2,59,1,3,,,1,,14,,,,
31,2,59,1,3,,,2,,14,,,,
31,2,59,1,3,,,3,,14,,,,
31,2,59,1,4,,,1,,17,,,,
31,2,59,1,4,,,2,,17,,,,
31,2,59,1,4,,,3,,17,,,,
31,2,59,1,5,,,1,,11,,,,
31,2,59,1,5,,,2,,11,,,,
31,2,59,1,5,,,3,,11,,,,
31,2,61,0,0,,,1,,,,,,
31,2,61,0,0,,,2,,,,,,
31,2,61,0,0,,,3,,,,,,
31,2,61,1,1,,,1,,11,,,,
31,2,61,1,1,,,2,,11,,,,
31,2,61,1,1,,,3,,11,,,,
31,2,61,1,2,,,1,,,,,,
31,2,61,1,2,,,2,,,,,,
31,2,61,1,2,,,3,,,,,,
31,2,61,1,3,,,1,,,,,,
31,2,61,1,3,,,2,,,,,,
31,2,61,1,3,,,3,,,,,,
31,2,61,1,4,,,1,,,,,,
31,2,61,1,4,,,2,,,,,,
31,2,61,1,4,,,3,,,,,,
31,2,61,1,5,,,1,,,,,,
31,2,61,1,5,,,2,,,,,,
31,2,61,1,5,,,3,,,,,,
31,2,63,0,0,,,1,,,,,,
31,2,63,0,0,,,2,,,,,,
31,2,63,0,0,,,3,,,,,,
31,2,63,1,1,,,1,,,,,,
31,2,63,1,1,,,2,,,,,,
31,2,63,1,1,,,3,,,,,,
31,2,63,1,2,,,1,,,,,,
31,2,63,1,2,,,2,,,,,,
31,2,63,1,2,,,3,,,,,,
31,2,63,1,3,,,1,,,,,,
31,2,63,1,3,,,2,,,,,,
31,2,63,1,3,,,3,,,,,,
31,2,63,1,4,,,1,,,,,,
31,2,63,1,4,,,2,,,,,,
31,2,63,1,4,,,3,,,,,,
31,2,63,1,5,,,1,,,,,,
31,2,63,1,5,,,2,,,,,,
31,2,63,1,5,,,3,,,,,,
31,2,65,0,0,,,1,,16,,,,
31,2,65,0,0,,,2,,16,,,,
31,2,65,0,0,,,3,,16,,,,
31,2,65,1,1,,,1,,15,,,,
31,2,65,1,1,,,2,,15,,,,
31,2,65,1,1,,,3,,15,,,,
31,2,65,1,2,,,1,,,,,,
31,2,65,1,2,,,2,,,,,,
31,2,65,1,2,,,3,,,,,,
31,2,65,1,3,,,1,,,,,,
31,2,65,1,3,,,2,,,,,,
31,2,65,1,3,,,3,,,,,,
31,2,65,1,4,,,1,,11,,,,
31,2,65,1,4,,,2,,11,,,,
31,2,65,1,4,,,3,,11,,,,
31,2,65,1,5,,,1,,,,,,
31,2,65,1,5,,,2,,,,,,
31,2,65,1,5,,,3,,,,,,
31,2,67,0,0,,,1,,228,,,,
31,2,67,0,0,,,2,,228,,,,
31,2,67,0,0,,,3,,228,,16,,
31,2,67,1,1,,,1,,233,,,,
31,2,67,1,1,,,2,,233,,,,
31,2,67,1,1,,,3,,233,,,,
31,2,67,1,2,,,1,,164,,,,
31,2,67,1,2,,,2,,164,,,,
31,2,67,1,2,,,3,,164,,,,
31,2,67,1,3,,,1,,146,,,,
31,2,67,1,3,,,2,,146,,,,
31,2,67,1,3,,,3,,146,,,,
31,2,67,1,4,,,1,,120,,,,
31,2,67,1,4,,,2,,120,,,,
31,2,67,1,4,,,3,,120,,,,
31,2,67,1,5,,,1,,114,15,,,
31,2,67,1,5,,,2,,114,,,,
31,2,67,1,5,,,3,,114,,17,,
31,2,69,0,0,,,1,,,,,,
31,2,69,0,0,,,2,,,,,,
31,2,69,0,0,,,3,,,,,,
31,2,69,1,1,,,1,,,,,,
31,2,69,1,1,,,2,,,,,,
31,2,69,1,1,,,3,,,,,,
31,2,69,1,2,,,1,,,,,,
31,2,69,1,2,,,2,,,,,,
31,2,69,1,2,,,3,,,,,,
31,2,69,1,3,,,1,,,,,,
31,2,69,1,3,,,2,,,,,,
31,2,69,1,3,,,3,,,,,,
31,2,69,1,4,,,1,,,,,,
31,2,69,1,4,,,2,,,,,,
31,2,69,1,4,,,3,,,,,,
31,2,69,1,5,,,1,,,,,,
31,2,69,1,5,,,2,,,,,,
31,2,69,1,5,,,3,,,,,,
31,2,71,0,0,,,1,,,,,,
31,2,71,0,0,,,2,,,,,,
31,2,71,0,0,,,3,,,,,,
31,2,71,1,1,,,1,,,,,,
31,2,71,1,1,,,2,,,,,,
31,2,71,1,1,,,3,,,,,,
31,2,71,1,2,,,1,,,,,,
31,2,71,1,2,,,2,,,,,,
31,2,71,1,2,,,3,,,,,,
31,2,71,1,3,,,1,,,,,,
31,2,71,1,3,,,2,,,,,,
31,2,71,1,3,,,3,,,,,,
31,2,71,1,4,,,1,,,,,,
31,2,71,1,4,,,2,,,,,,
31,2,71,1,4,,,3,,,,,,
31,2,71,1,5,,,1,,,,,,
31,2,71,1,5,,,2,,,,,,
31,2,71,1,5,,,3,,,,,,
31,2,73,0,0,,,1,,,,,,
31,2,73,0,0,,,2,,,,,,
31,2,73,0,0,,,3,,,,,,
31,2,73,1,1,,,1,,,,,,
31,2,73,1,1,,,2,,,,,,
31,2,73,1,1,,,3,,,,,,
31,2,73,1,2,,,1,,11,,,,
31,2,73,1,2,,,2,,11,,,,
31,2,73,1,2,,,3,,11,,,,
31,2,73,1,3,,,1,,14,,,,
31,2,73,1,3,,,2,,14,,,,
31,2,73,1,3,,,3,,14,,,,
31,2,73,1,4,,,1,,,,,,
31,2,73,1,4,,,2,,,,,,
31,2,73,1,4,,,3,,,,,,
31,2,73,1,5,,,1,,16,,,,
31,2,73,1,5,,,2,,16,,,,
31,2,73,1,5,,,3,,16,,,,
31,2,77,0,0,,,1,,,,,,
31,2,77,0,0,,,2,,,,,,
31,2,77,0,0,,,3,,,,,,
31,2,77,1,1,,,1,,,,,,
31,2,77,1,1,,,2,,,,,,
31,2,77,1,1,,,3,,,,,,
31,2,77,1,2,,,1,,,,,,
31,2,77,1,2,,,2,,,,,,
31,2,77,1,2,,,3,,,,,,
31,2,77,1,3,,,1,,,,,,
31,2,77,1,3,,,2,,,,,,
31,2,77,1,3,,,3,,,,,,
31,2,77,1,4,,,1,,,,,,
31,2,77,1,4,,,2,,,,,,
31,2,77,1,4,,,3,,,,,,
31,2,77,1,5,,,1,,,,,,
31,2,77,1,5,,,2,,,,,,
31,2,77,1,5,,,3,,,,,,
31,2,79,0,0,,,1,,405,,,,
31,2,79,0,0,,,2,,405,,,,
31,2,79,0,0,,,3,,405,,24,,
31,2,79,1,1,,,1,,331,,,,
31,2,79,1,1,,,2,,331,,,,
31,2,79,1,1,,,3,,331,,14,,
31,2,79,1,2,,,1,,334,,,,
31,2,79,1,2,,,2,,334,,,,
31,2,79,1,2,,,3,,334,,11,,
31,2,79,1,3,,,1,,310,,,,
31,2,79,1,3,,,2,,310,,,,
31,2,79,1,3,,,3,,310,,14,,
31,2,79,1,4,,,1,,234,11,,,
31,2,79,1,4,,,2,,234,,,,
31,2,79,1,4,,,3,,234,,13,,
31,2,79,1,5,,,1,,228,14,,,
31,2,79,1,5,,,2,,228,,,,
31,2,79,1,5,,,3,,228,,13,,
31,2,81,0,0,,,1,,22,,,,
31,2,81,0,0,,,2,,22,,,,
31,2,81,0,0,,,3,,22,,,,
31,2,81,1,1,,,1,,37,,,,
31,2,81,1,1,,,2,,37,,,,
31,2,81,1,1,,,3,,37,,,,
31,2,81,1,2,,,1,,32,,,,
31,2,81,1,2,,,2,,32,,,,
31,2,81,1,2,,,3,,32,,,,
31,2,81,1,3,,,1,,26,,,,
31,2,81,1,3,,,2,,26,,,,
31,2,81,1,3,,,3,,26,,,,
31,2,81,1,4,,,1,,21,,,,
31,2,81,1,4,,,2,,21,,,,
31,2,81,1,4,,,3,,21,,,,
31,2,81,1,5,,,1,,26,,,,
31,2,81,1,5,,,2,,26,,,,
31,2,81,1,5,,,3,,26,,,,
31,2,83,0,0,,,1,,,,,,
31,2,83,0,0,,,2,,,,,,
31,2,83,0,0,,,3,,,,,,
31,2,83,1,1,,,1,,,,,,
31,2,83,1,1,,,2,,,,,,
31,2,83,1,1,,,3,,,,,,
31,2,83,1,2,,,1,,,,,,
31,2,83,1,2,,,2,,,,,,
31,2,83,1,2,,,3,,,,,,
31,2,83,1,3,,,1,,,,,,
31,2,83,1,3,,,2,,,,,,
31,2,83,1,3,,,3,,,,,,
31,2,83,1,4,,,1,,,,,,
31,2,83,1,4,,,2,,,,,,
31,2,83,1,4,,,3,,,,,,
31,2,83,1,5,,,1,,14,,,,
31,2,83,1,5,,,2,,14,,,,
31,2,83,1,5,,,3,,14,,,,
31,2,87,0,0,,,1,,,,,,
31,2,87,0,0,,,2,,,,,,
31,2,87,0,0,,,3,,,,,,
31,2,87,1,1,,,1,,,,,,
31,2,87,1,1,,,2,,,,,,
31,2,87,1,1,,,3,,,,,,
31,2,87,1,2,,,1,,,,,,
31,2,87,1,2,,,2,,,,,,
31,2,87,1,2,,,3,,,,,,
31,2,87,1,3,,,1,,,,,,
31,2,87,1,3,,,2,,,,,,
31,2,87,1,3,,,3,,,,,,
31,2,87,1,4,,,1,,,,,,
31,2,87,1,4,,,2,,,,,,
31,2,87,1,4,,,3,,,,,,
31,2,87,1,5,,,1,,,,,,
31,2,87,1,5,,,2,,,,,,
31,2,87,1,5,,,3,,,,,,
31,2,89,0,0,,,1,,15,,,,
31,2,89,0,0,,,2,,15,,,,
31,2,89,0,0,,,3,,15,,,,
31,2,89,1,1,,,1,,13,,,,
31,2,89,1,1,,,2,,13,,,,
31,2,89,1,1,,,3,,13,,,,
31,2,89,1,2,,,1,,23,,,,
31,2,89,1,2,,,2,,23,,,,
31,2,89,1,2,,,3,,23,,,,
31,2,89,1,3,,,1,,20,,,,
31,2,89,1,3,,,2,,20,,,,
31,2,89,1,3,,,3,,20,,,,
31,2,89,1,4,,,1,,,,,,
31,2,89,1,4,,,2,,,,,,
31,2,89,1,4,,,3,,,,,,
31,2,89,1,5,,,1,,,,,,
31,2,89,1,5,,,2,,,,,,
31,2,89,1,5,,,3,,,,,,
31,2,91,0,0,,,1,,,,,,
31,2,91,0,0,,,2,,,,,,
31,2,91,0,0,,,3,,,,,,
31,2,91,1,1,,,1,,,,,,
31,2,91,1,1,,,2,,,,,,
31,2,91,1,1,,,3,,,,,,
31,2,91,1,2,,,1,,,,,,
31,2,91,1,2,,,2,,,,,,
31,2,91,1,2,,,3,,,,,,
31,2,91,1,3,,,1,,,,,,
31,2,91,1,3,,,2,,,,,,
31,2,91,1,3,,,3,,,,,,
31,2,91,1,4,,,1,,,,,,
31,2,91,1,4,,,2,,,,,,
31,2,91,1,4,,,3,,,,,,
31,2,91,1,5,,,1,,,,,,
31,2,91,1,5,,,2,,,,,,
31,2,91,1,5,,,3,,,,,,
31,2,93,0,0,,,1,,14,,,,
31,2,93,0,0,,,2,,14,,,,
31,2,93,0,0,,,3,,14,,,,
31,2,93,1,1,,,1,,18,,,,
31,2,93,1,1,,,2,,18,,,,
31,2,93,1,1,,,3,,18,,,,
31,2,93,1,2,,,1,,18,,,,
31,2,93,1,2,,,2,,18,,,,
31,2,93,1,2,,,3,,18,,,,
31,2,93,1,3,,,1,,14,,,,
31,2,93,1,3,,,2,,14,,,,
31,2,93,1,3,,,3,,14,,,,
31,2,93,1,4,,,1,,13,,,,
31,2,93,1,4,,,2,,13,,,,
31,2,93,1,4,,,3,,13,,,,
31,2,93,1,5,,,1,,26,,14,,
31,2,93,1,5,,,2,,26,,,,
31,2,93,1,5,,,3,,26,,,,
31,2,95,0,0,,,1,,78,,,,
31,2,95,0,0,,,2,,78,,,,
31,2,95,0,0,,,3,,78,,,,
31,2,95,1,1,,,1,,51,,,,
31,2,95,1,1,,,2,,51,,,,
31,2,95,1,1,,,3,,51,,,,
31,2,95,1,2,,,1,,52,,,,
31,2,95,1,2,,,2,,52,,,,
31,2,95,1,2,,,3,,52,,,,
31,2,95,1,3,,,1,,37,,,,
31,2,95,1,3,,,2,,37,,,,
31,2,95,1,3,,,3,,37,,,,
31,2,95,1,4,,,1,,29,,,,
31,2,95,1,4,,,2,,29,,,,
31,2,95,1,4,,,3,,29,,,,
31,2,95,1,5,,,1,,48,,14,,
31,2,95,1,5,,,2,,48,,,,
31,2,95,1,5,,,3,,48,,,,
31,2,97,0,0,,,1,,17,,,,
31,2,97,0,0,,,2,,17,,,,
31,2,97,0,0,,,3,,17,,,,
31,2,97,1,1,,,1,,18,,,,
31,2,97,1,1,,,2,,18,,,,
31,2,97,1,1,,,3,,18,,,,
31,2,97,1,2,,,1,,17,,,,
31,2,97,1,2,,,2,,17,,,,
31,2,97,1,2,,,3,,17,,,,
31,2,97,1,3,,,1,,,,,,
31,2,97,1,3,,,2,,,,,,
31,2,97,1,3,,,3,,,,,,
31,2,97,1,4,,,1,,12,,,,
31,2,97,1,4,,,2,,12,,,,
31,2,97,1,4,,,3,,12,,,,
31,2,97,1,5,,,1,,,,,,
31,2,97,1,5,,,2,,,,,,
31,2,97,1,5,,,3,,,,,,
31,2,99,0,0,,,1,,25,,,,
31,2,99,0,0,,,2,,25,,,,
31,2,99,0,0,,,3,,25,,,,
31,2,99,1,1,,,1,,15,,,,
31,2,99,1,1,,,2,,15,,,,
31,2,99,1,1,,,3,,15,,,,
31,2,99,1,2,,,1,,15,,,,
31,2,99,1,2,,,2,,15,,,,
31,2,99,1,2,,,3,,15,,,,
31,2,99,1,3,,,1,,18,,,,
31,2,99,1,3,,,2,,18,,,,
31,2,99,1,3,,,3,,18,,,,
31,2,99,1,4,,,1,,14,,,,
31,2,99,1,4,,,2,,14,,,,
31,2,99,1,4,,,3,,14,,,,
31,2,99,1,5,,,1,,22,,,,
31,2,99,1,5,,,2,,22,,,,
31,2,99,1,5,,,3,,22,,,,
31,2,101,0,0,,,1,,31,,,,
31,2,101,0,0,,,2,,31,,,,
31,2,101,0,0,,,3,,31,,,,
31,2,101,1,1,,,1,,43,,,,
31,2,101,1,1,,,2,,43,,,,
31,2,101,1,1,,,3,,43,,,,
31,2,101,1,2,,,1,,62,,,,
31,2,101,1,2,,,2,,62,,,,
31,2,101,1,2,,,3,,62,,,,
31,2,101,1,3,,,1,,42,,,,
31,2,101,1,3,,,2,,42,,,,
31,2,101,1,3,,,3,,42,,,,
31,2,101,1,4,,,1,,21,,,,
31,2,101,1,4,,,2,,21,,,,
31,2,101,1,4,,,3,,21,,,,
31,2,101,1,5,,,1,,17,,,,
31,2,101,1,5,,,2,,17,,,,
31,2,101,1,5,,,3,,17,,,,
31,2,103,0,0,,,1,,,,,,
31,2,103,0,0,,,2,,,,,,
31,2,103,0,0,,,3,,,,,,
31,2,103,1,1,,,1,,,,,,
31,2,103,1,1,,,2,,,,,,
31,2,103,1,1,,,3,,,,,,
31,2,103,1,2,,,1,,,,,,
31,2,103,1,2,,,2,,,,,,
31,2,103,1,2,,,3,,,,,,
31,2,103,1,3,,,1,,,,,,
31,2,103,1,3,,,2,,,,,,
31,2,103,1,3,,,3,,,,,,
31,2,103,1,4,,,1,,,,,,
31,2,103,1,4,,,2,,,,,,
31,2,103,1,4,,,3,,,,,,
31,2,103,1,5,,,1,,,,,,
31,2,103,1,5,,,2,,,,,,
31,2,103,1,5,,,3,,,,,,
31,2,105,0,0,,,1,,,,,,
31,2,105,0,0,,,2,,,,,,
31,2,105,0,0,,,3,,,,,,
31,2,105,1,1,,,1,,,,,,
31,2,105,1,1,,,2,,,,,,
31,2,105,1,1,,,3,,,,,,
31,2,105,1,2,,,1,,11,,,,
31,2,105,1,2,,,2,,11,,,,
31,2,105,1,2,,,3,,11,,,,
31,2,105,1,3,,,1,,,,,,
31,2,105,1,3,,,2,,,,,,
31,2,105,1,3,,,3,,,,,,
31,2,105,1,4,,,1,,,,,,
31,2,105,1,4,,,2,,,,,,
31,2,105,1,4,,,3,,,,,,
31,2,105,1,5,,,1,,,,,,
31,2,105,1,5,,,2,,,,,,
31,2,105,1,5,,,3,,,,,,
31,2,107,0,0,,,1,,31,,,,
31,2,107,0,0,,,2,,31,,,,
31,2,107,0,0,,,3,,31,,,,
31,2,107,1,1,,,1,,58,,,,
31,2,107,1,1,,,2,,58,,,,
31,2,107,1,1,,,3,,58,,,,
31,2,107,1,2,,,1,,70,,,,
31,2,107,1,2,,,2,,70,,,,
31,2,107,1,2,,,3,,70,,,,
31,2,107,1,3,,,1,,68,,,,
31,2,107,1,3,,,2,,68,,,,
31,2,107,1,3,,,3,,68,,,,
31,2,107,1,4,,,1,,54,,,,
31,2,107,1,4,,,2,,54,,,,
31,2,107,1,4,,,3,,54,,,,
31,2,107,1,5,,,1,,62,,13,,
31,2,107,1,5,,,2,,62,,,,
31,2,107,1,5,,,3,,62,,,,
31,2,109,0,0,,,1,,2250,17,60,,
31,2,109,0,0,,,2,,2250,20,45,,
31,2,109,0,0,,,3,,2250,65,182,,12
31,2,109,1,1,,,1,,2307,26,67,,
31,2,109,1,1,,,2,,2307,24,36,,
31,2,109,1,1,,,3,,2307,52,125,,
31,2,109,1,2,,,1,,2235,32,90,14,
31,2,109,1,2,,,2,,2235,21,49,,
31,2,109,1,2,,,3,,2235,43,141,,
31,2,109,1,3,,,1,,1607,33,121,15,
31,2,109,1,3,,,2,,1607,23,43,,
31,2,109,1,3,,,3,,1607,78,164,,
31,2,109,1,4,,,1,,1115,46,166,,27
31,2,109,1,4,,,2,,1115,22,37,,
31,2,109,1,4,,,3,,1115,55,133,,
31,2,109,1,5,,,1,,1114,63,274,34,74
31,2,109,1,5,,,2,,1114,42,66,,11
31,2,109,1,5,,,3,,1114,86,209,,32
31,2,111,0,0,,,1,,60,,,,
31,2,111,0,0,,,2,,60,,,,
31,2,111,0,0,,,3,,60,,,,
31,2,111,1,1,,,1,,342,,,,
31,2,111,1,1,,,2,,342,,,,
31,2,111,1,1,,,3,,342,,,,
31,2,111,1,2,,,1,,382,,12,,
31,2,111,1,2,,,2,,382,,,,
31,2,111,1,2,,,3,,382,,,,
31,2,111,1,3,,,1,,216,,,,
31,2,111,1,3,,,2,,216,,,,
31,2,111,1,3,,,3,,216,,,,
31,2,111,1,4,,,1,,138,,12,,
31,2,111,1,4,,,2,,138,,,,
31,2,111,1,4,,,3,,138,,,,
31,2,111,1,5,,,1,,143,11,33,,13
31,2,111,1,5,,,2,,143,,,,
31,2,111,1,5,,,3,,143,,,,
31,2,113,0,0,,,1,,,,,,
31,2,113,0,0,,,2,,,,,,
31,2,113,0,0,,,3,,,,,,
31,2,113,1,1,,,1,,,,,,
31,2,113,1,1,,,2,,,,,,
31,2,113,1,1,,,3,,,,,,
31,2,113,1,2,,,1,,,,,,
31,2,113,1,2,,,2,,,,,,
31,2,113,1,2,,,3,,,,,,
31,2,113,1,3,,,1,,,,,,
31,2,113,1,3,,,2,,,,,,
31,2,113,1,3,,,3,,,,,,
31,2,113,1,4,,,1,,,,,,
31,2,113,1,4,,,2,,,,,,
31,2,113,1,4,,,3,,,,,,
31,2,113,1,5,,,1,,,,,,
31,2,113,1,5,,,2,,,,,,
31,2,113,1,5,,,3,,,,,,
31,2,115,0,0,,,1,,,,,,
31,2,115,0,0,,,2,,,,,,
31,2,115,0,0,,,3,,,,,,
31,2,115,1,1,,,1,,,,,,
31,2,115,1,1,,,2,,,,,,
31,2,115,1,1,,,3,,,,,,
31,2,115,1,2,,,1,,,,,,
31,2,115,1,2,,,2,,,,,,
31,2,115,1,2,,,3,,,,,,
31,2,115,1,3,,,1,,,,,,
31,2,115,1,3,,,2,,,,,,
31,2,115,1,3,,,3,,,,,,
31,2,115,1,4,,,1,,,,,,
31,2,115,1,4,,,2,,,,,,
31,2,115,1,4,,,3,,,,,,
31,2,115,1,5,,,1,,,,,,
31,2,115,1,5,,,2,,,,,,
31,2,115,1,5,,,3,,,,,,
31,2,117,0,0,,,1,,,,,,
31,2,117,0,0,,,2,,,,,,
31,2,117,0,0,,,3,,,,,,
31,2,117,1,1,,,1,,,,,,
31,2,117,1,1,,,2,,,,,,
31,2,117,1,1,,,3,,,,,,
31,2,117,1,2,,,1,,,,,,
31,2,117,1,2,,,2,,,,,,
31,2,117,1,2,,,3,,,,,,
31,2,117,1,3,,,1,,,,,,
31,2,117,1,3,,,2,,,,,,
31,2,117,1,3,,,3,,,,,,
31,2,117,1,4,,,1,,,,,,
31,2,117,1,4,,,2,,,,,,
31,2,117,1,4,,,3,,,,,,
31,2,117,1,5,,,1,,,,,,
31,2,117,1,5,,,2,,,,,,
31,2,117,1,5,,,3,,,,,,
31,2,119,0,0,,,1,,213,,,,
31,2,119,0,0,,,2,,213,,,,
31,2,119,0,0,,,3,,213,,,,
31,2,119,1,1,,,1,,179,,,,
31,2,119,1,1,,,2,,179,,,,
31,2,119,1,1,,,3,,179,,,,
31,2,119,1,2,,,1,,207,,,,
31,2,119,1,2,,,2,,207,,,,
31,2,119,1,2,,,3,,207,,13,,
31,2,119,1,3,,,1,,255,,,,
31,2,119,1,3,,,2,,255,,,,
31,2,119,1,3,,,3,,255,,22,,
31,2,119,1,4,,,1,,215,,,,
31,2,119,1,4,,,2,,215,,,,
31,2,119,1,4,,,3,,215,,20,,
31,2,119,1,5,,,1,,218,11,49,12,13
31,2,119,1,5,,,2,,218,,19,,
31,2,119,1,5,,,3,,218,,30,,
31,2,121,0,0,,,1,,44,,,,
31,2,121,0,0,,,2,,44,,,,
31,2,121,0,0,,,3,,44,,,,
31,2,121,1,1,,,1,,24,,,,
31,2,121,1,1,,,2,,24,,,,
31,2,121,1,1,,,3,,24,,,,
31,2,121,1,2,,,1,,14,,,,
31,2,121,1,2,,,2,,14,,,,
31,2,121,1,2,,,3,,14,,,,
31,2,121,1,3,,,1,,23,,,,
31,2,121,1,3,,,2,,23,,,,
31,2,121,1,3,,,3,,23,,,,
31,2,121,1,4,,,1,,25,,,,
31,2,121,1,4,,,2,,25,,,,
31,2,121,1,4,,,3,,25,,,,
31,2,121,1,5,,,1,,27,,,,
31,2,121,1,5,,,2,,27,,,,
31,2,121,1,5,,,3,,27,,,,
31,2,123,0,0,,,1,,22,,,,
31,2,123,0,0,,,2,,22,,,,
31,2,123,0,0,,,3,,22,,,,
31,2,123,1,1,,,1,,11,,,,
31,2,123,1,1,,,2,,11,,,,
31,2,123,1,1,,,3,,11,,,,
31,2,123,1,2,,,1,,12,,,,
31,2,123,1,2,,,2,,12,,,,
31,2,123,1,2,,,3,,12,,,,
31,2,123,1,3,,,1,,14,,,,
31,2,123,1,3,,,2,,14,,,,
